path	sample	reads	bases
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/7/7/c/1216304/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0340-C	97007764	9354845000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/2/5/f/1217051/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0034-C	101358856	9529755200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/6/3/2/1215795/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0196-C	97254954	9182831400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/f/7/5/1215537/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0230-Cx	124980420	11976920000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/f/6/5/1216330/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0159-C	106342700	9563715800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/b/5/6/1217208/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0063-C	118767346	11439577800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/9/0/c/1216886/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0339-C	69739991	9460269894
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/7/6/4/1217199/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0178-C	67723322	9177828320
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/c/0/2/1215975/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0092-C	79228150	7633850800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/d/8/e/1216684/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BK0001-C	73772982	10370371356
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/c/f/9/1216757/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0059-C	103759468	9929426400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/d/a/c/1216994/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0211-C	56875807	7650064680
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/e/0/9/1215251/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0232-C	63244331	8504699010
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/0/1/8/1216222/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0004-C	111340183	10644533200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/2/8/8/1217033/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0162-C	97389407	9359012400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/4/0/b/1214960/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0315-C	95909752	9227421200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/a/5/5/1216500/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0077-C	89527986	8582951800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/d/9/3/1216894/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0183-C	94479332	8989412000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/3/1/b/1215581/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0382-CW	126644352	11857173400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/c/5/8/1216737/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0298-C	62405756	8719928370
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/a/e/a/1217310/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0134-C	97745282	9316415800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/4/e/7/1215902/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0276-C	74763879	10476334700
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/2/8/b/1216045/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0233-C	75537627	10584033638
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/2/f/4/1216535/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0072-Cx	50642590	4812902200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/b/7/f/1216223/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0023-Cx	97392052	9299810200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/1/6/a/1216865/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0024-C	103445131	9992840400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/f/d/a/1215505/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0061-C	107694542	10308397400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/1/b/b/1216616/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0312-C	111327672	9799944600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/3/c/9/1215825/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0140-C	190228786	18225778000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/e/d/3/1215782/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0175-C	92180276	8843339000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/a/d/0/1216041/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0157-C	105009435	10074216200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/d/c/a/1215328/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0125-C	42447022	4074698200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/3/3/6/1216226/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0066-C	69664241	6650131600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/5/3/0/1215259/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0207-C	90158394	12580545974
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/e/b/1/1217245/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0149-C	87334984	8386115800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/8/e/9/1215546/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0150-C	120738055	11598037200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/c/3/1/1215939/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0095-C	106786921	10218495200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/1/8/4/1216050/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0015-C	107582228	10328578800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/9/5/4/1215394/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0330-CW	48067203	5502996586
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/f/d/0/1216769/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0121-C	107579327	10152933600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/2/9/b/1216788/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0023-C	103899499	9942785800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/2/4/f/1215753/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0257-C	66134702	9267261392
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/6/0/4/1216519/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0297-C	77630218	7460028800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/3/4/f/1217139/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0318-C	70781345	9597226894
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/7/a/1/1215386/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0059-C	103169012	9912497600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/8/8/2/1216423/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0362-C	74260006	10536433304
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/4/f/2/1216346/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0107-C	108642280	10346432400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/1/8/3/1216042/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0188-C	100401793	9627694400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/b/c/e/1216279/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0128-Cx	102328241	9761599400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/2/0/1/1216634/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0551-CW	94044255	8678635910
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/7/e/8/1216807/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0359-C	77876588	11035683698
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/c/d/1/1215919/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0068-Cx	99860935	9535737800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/9/e/4/1216092/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0098-C	101916629	9703000600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/a/b/7/1215075/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0404-CW	125478813	11756941800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/e/9/c/1215626/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0274-C	113639345	10868507800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/d/7/5/1216837/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0384-CW	121333750	11138104400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/d/0/2/1215209/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0052-C	74637453	7169680400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/8/f/f/1215456/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0143-C	90880621	8705793800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/c/3/b/1216020/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0290-C	64242629	8656594440
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/5/f/d/1215233/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0046-C	115717423	10892581200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/2/b/e/1214636/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0140-C	112512490	10263435000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/a/e/7/1216313/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0460-CW	124523864	11554716200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/a/2/6/1216414/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0211-C	118144438	11296485000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/3/b/e/1217142/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0078-C	61907839	5915626400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/1/0/0/1214942/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0205-C	58825508	5592300600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/5/5/c/1217268/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0186-C	78548227	10620981828
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/d/4/7/1217153/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0276-C	68934336	9360134848
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/d/e/d/1216368/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0034-C	74316526	7162287800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/3/7/9/1215380/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0081-Cx	81491561	7856620200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/3/3/c/1216928/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0086-C	85952790	8200672000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/e/0/1/1216811/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0014-C	140604276	13194201600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/4/9/c/1214894/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0328-C	95472107	9177849400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/9/4/7/1217050/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0014-C	108136569	10442368600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/7/9/3/1216774/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0172-C	115712648	10999848600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/b/5/b/1215687/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0360-C	74035430	10491170148
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/4/3/2/1216926/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0040-C	82990122	8097262600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/a/f/b/1216731/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0151-C	91569563	8808889000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/6/4/6/1216484/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0107-C	93993807	9022192800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/3/0/d/1216124/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0119-C	48808044	6846435432
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/1/8/b/1214987/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0150-C	63258540	8586623456
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/d/c/1/1214962/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0352-C	85165136	11927857232
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/9/1/5/1215164/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0387-C	70489079	9944537162
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/1/4/1/1216675/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0095-C	78751036	7603135400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/3/9/8/1215568/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0165-C	91672403	8793351400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/3/7/3/1215998/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0047-C	84601593	8149119800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/9/4/5/1216188/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0097-C	112946827	10805085800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/9/f/4/1216360/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0236-C	108942199	10474062800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/9/3/2/1216067/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0091-C	124894067	12051040000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/2/3/8/1217262/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0067-C	84551808	8143517000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/9/8/a/1215735/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0247-C	70559539	9538311224
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/8/b/a/1215569/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0177-CW	81198679	9858370824
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/4/9/e/1213793/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0164-C	77070943	10464814608
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/a/4/3/1216106/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0015-C	92739331	8954497400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/d/5/4/1216534/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0072-C	103740421	9889530200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/a/c/0/1216839/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0406-CW	123974762	11453393800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/6/2/4/1216299/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0226-C	99179710	9487695400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/f/1/3/1215004/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BK0015-C	75087981	10539331598
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/3/8/5/1217340/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0052-C	114684037	11077026800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/4/6/1/1215783/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0237-C	103770899	9976925000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/c/d/3/1215760/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AR0096-Cx	91441646	8790242800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/0/f/c/1215364/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0064-C	90703049	8695426600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/c/2/f/1215730/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0125-C	121372625	11661287400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/3/1/3/1215398/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0087-Cx	120378621	11294705800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/c/2/b/1216234/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0118-C	92281943	12558223342
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/f/c/a/1215584/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0123-C	139263655	13425578200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/8/e/1/1215854/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0014-C	142893319	13618249400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/e/7/6/1215648/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0352-C	105555605	10151648000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/b/1/2/1217381/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0147-C	117280931	10038475000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/5/6/6/1215632/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0214-C	99477520	9433124000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/8/e/3/1215608/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0227-C	108364914	10393678800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/6/a/0/1217241/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0294-C	101006196	9672709800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/b/6/1/1216665/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0292-Cx	96372064	9225293000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/5/0/a/1216068/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0120-C	102402090	9835692800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/e/4/8/1215400/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0291-C	83873531	11784474578
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/8/e/3/1217135/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0022-C	100831976	9484196400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/3/9/9/1217326/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0259-Cx	120904981	11573674600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/b/5/3/1215580/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0100-C	102897959	9906207200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/b/2/c/1216800/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0326-C	77140676	10466592784
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/8/d/b/1216715/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0349-C	95138760	12456556250
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/7/5/0/1215966/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0400-CW	131665830	12131194000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/5/c/b/1216470/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0396-CW	126916911	11872047600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/d/e/e/1217327/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0133-C	109244878	10468087800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/b/8/8/1214897/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0236-C	67959679	9534840942
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/e/8/1/1216483/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0099-C	106307288	10189801800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/f/5/3/1215770/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0225-C	133046938	12782127200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/0/5/6/1217370/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0041-C	140826325	13504930600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/1/6/8/1216361/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0265-C	221917712	21263129800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/b/4/f/1215273/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0176-C	97226826	9285460600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/1/6/c/1215112/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0122-C	82693570	7983664400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/d/6/5/1215053/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AS0064-C	102184822	9776482600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/e/1/5/1217100/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BL0225-C	75197809	10179227100
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/e/3/e/1215157/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0143-C	109904157	9297550000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/6/1/3/1215131/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AJ0139-C	104325774	9994274800
